1736032962.622440 server started (91794): version 3.5a, socket /tmp/tmux-1000/default, protocol 8
1736032962.622480 on Linux 6.6.68 #1-NixOS SMP PREEMPT_DYNAMIC Fri Dec 27 12:58:58 UTC 2024
1736032962.622491 using libevent 2.1.12-stable poll
1736032962.622504 using utf8proc 2.9.0
1736032962.622508 using ncurses 6.4 20221231
1736032963.040365 cmd_find_target: target none, type pane, item 0x2c1ab0b0, flags QUIET,CANFAIL
1736032963.040367 cmd_find_best_session: 0 sessions to try
1736032963.040370 cmd_find_target: error
1736032963.040373 format_defaults: c=none
1736032963.040375 format_defaults: s=none
1736032963.040377 format_defaults: wl=none
1736032963.040378 format_defaults: wp=none
1736032963.040381 format_expand1: expanding format: @logging-path
1736032963.040384 format_expand1: result is: @logging-path
1736032963.040387 unref client 0x2c287180 (4 references)
1736032963.040391 cmd_find_best_session: 0 sessions to try
1736032963.040393 unref client 0x2c287180 (3 references)
1736032963.040397 cmdq_next <client-91930>: [server_client_command_done/0x2c1ec750] (1), flags 0
1736032963.040400 unref client 0x2c287180 (2 references)
1736032963.040406 cmdq_next <client-91930>: exit (empty)
1736032963.040408 cmdq_next <global>: waiting
1736032963.040410 cmdq_next </dev/pts/0>: waiting
1736032963.040412 cmdq_next <client-91930>: empty
1736032963.040415 sending message 203 to peer 0x2c26e240 (4 bytes)
1736032963.040427 cmdq_next <global>: waiting
1736032963.040429 cmdq_next </dev/pts/0>: waiting
1736032963.040431 cmdq_next <client-91930>: empty
1736032963.042904 lost client 0x2c287180
1736032963.042934 remove peer 0x2c26e240
1736032963.042952 unref client 0x2c287180 (1 references)
1736032963.042958 free client 0x2c287180 (0 references)
1736032963.042962 cmdq_next <global>: waiting
1736032963.042964 cmdq_next </dev/pts/0>: waiting
1736032963.045978 add peer 0x2c26e240: 9 (0x2c287180)
1736032963.046004 new client 0x2c287180
1736032963.046010 cmdq_next <global>: waiting
1736032963.046014 cmdq_next </dev/pts/0>: waiting
1736032963.046142 peer 0x2c26e240 message 111
1736032963.046149 client 0x2c287180 IDENTIFY_LONGFLAGS 0x10000
1736032963.046153 peer 0x2c26e240 message 111
1736032963.046157 client 0x2c287180 IDENTIFY_LONGFLAGS 0x10000
1736032963.046160 peer 0x2c26e240 message 101
1736032963.046165 client 0x2c287180 IDENTIFY_TERM xterm-kitty
1736032963.046167 peer 0x2c26e240 message 109
1736032963.046170 client 0x2c287180 IDENTIFY_FEATURES 
1736032963.046172 peer 0x2c26e240 message 102
1736032963.046174 client 0x2c287180 IDENTIFY_TTYNAME 
1736032963.046177 peer 0x2c26e240 message 108
1736032963.046185 client 0x2c287180 IDENTIFY_CWD /home/mechanosec/PetProjects/wifi-cli
1736032963.046187 peer 0x2c26e240 message 104
1736032963.046189 client 0x2c287180 IDENTIFY_STDIN 10
1736032963.046193 cmdq_next <global>: waiting
1736032963.046195 cmdq_next </dev/pts/0>: waiting
1736032963.046230 peer 0x2c26e240 message 110
1736032963.046232 client 0x2c287180 IDENTIFY_STDOUT 12
1736032963.046235 peer 0x2c26e240 message 107
1736032963.046237 client 0x2c287180 IDENTIFY_CLIENTPID 91931
1736032963.046239 peer 0x2c26e240 message 105
1736032963.046243 client 0x2c287180 IDENTIFY_ENVIRON SHELL=/bin/sh
1736032963.046246 peer 0x2c26e240 message 105
1736032963.046249 client 0x2c287180 IDENTIFY_ENVIRON LSCOLORS=Gxfxcxdxbxegedabagacad
1736032963.046252 peer 0x2c26e240 message 105
1736032963.046255 client 0x2c287180 IDENTIFY_ENVIRON COLORTERM=truecolor
1736032963.046257 peer 0x2c26e240 message 105
1736032963.046260 client 0x2c287180 IDENTIFY_ENVIRON TOP_PID=91828
1736032963.046262 peer 0x2c26e240 message 105
1736032963.046267 client 0x2c287180 IDENTIFY_ENVIRON PRISMA_QUERY_ENGINE_BINARY=/nix/store/ap24x1wgnwalkqz5crhmqah9xq37rq47-prisma-engines-5.22.0/bin/query-engine
1736032963.046270 peer 0x2c26e240 message 105
1736032963.046274 client 0x2c287180 IDENTIFY_ENVIRON HYPRLAND_CMD=/run/current-system/sw/bin/Hyprland
1736032963.046276 peer 0x2c26e240 message 105
1736032963.046284 client 0x2c287180 IDENTIFY_ENVIRON XDG_CONFIG_DIRS=/etc/xdg:/home/mechanosec/.nix-profile/etc/xdg:/nix/profile/etc/xdg:/home/mechanosec/.local/state/nix/profile/etc/xdg:/etc/profiles/per-user/mechanosec/etc/xdg:/nix/var/nix/profiles/default/etc/xdg:/run/current-system/sw/etc/xdg
1736032963.046288 peer 0x2c26e240 message 105
1736032963.046291 client 0x2c287180 IDENTIFY_ENVIRON LESS=-R
1736032963.046293 peer 0x2c26e240 message 105
1736032963.046297 client 0x2c287180 IDENTIFY_ENVIRON NIX_LD_LIBRARY_PATH=/run/current-system/sw/share/nix-ld/lib
1736032963.046299 peer 0x2c26e240 message 105
1736032963.046303 client 0x2c287180 IDENTIFY_ENVIRON XDG_SESSION_PATH=/org/freedesktop/DisplayManager/Session9
1736032963.046305 peer 0x2c26e240 message 105
1736032963.046308 client 0x2c287180 IDENTIFY_ENVIRON WLR_NO_HARDWARE_CURSORS=1
1736032963.046311 peer 0x2c26e240 message 105
1736032963.046316 client 0x2c287180 IDENTIFY_ENVIRON SPEECHD_CMD=/nix/store/wxs9xv5ylhn3db3yzlns4kran1mrqzvp-speech-dispatcher-0.11.5/bin/speech-dispatcher
1736032963.046319 peer 0x2c26e240 message 105
1736032963.046322 client 0x2c287180 IDENTIFY_ENVIRON XDG_BACKEND=wayland
1736032963.046324 peer 0x2c26e240 message 105
1736032963.046328 client 0x2c287180 IDENTIFY_ENVIRON PRISMA_ENGINES_CHECKSUM_IGNORE_MISSING=1
1736032963.046340 peer 0x2c26e240 message 105
1736032963.046344 client 0x2c287180 IDENTIFY_ENVIRON TMUX=/tmp/tmux-1000/default,91794,-1
1736032963.046346 peer 0x2c26e240 message 105
1736032963.046350 client 0x2c287180 IDENTIFY_ENVIRON LC_ADDRESS=uk_UA.UTF-8
1736032963.046352 peer 0x2c26e240 message 105
1736032963.046355 client 0x2c287180 IDENTIFY_ENVIRON LC_NAME=uk_UA.UTF-8
1736032963.046357 peer 0x2c26e240 message 105
1736032963.046371 client 0x2c287180 IDENTIFY_ENVIRON XCURSOR_PATH=/home/mechanosec/.icons:/home/mechanosec/.local/share/icons:/home/mechanosec/.nix-profile/share/icons:/home/mechanosec/.nix-profile/share/pixmaps:/nix/profile/share/icons:/nix/profile/share/pixmaps:/home/mechanosec/.local/state/nix/profile/share/icons:/home/mechanosec/.local/state/nix/profile/share/pixmaps:/etc/profiles/per-user/mechanosec/share/icons:/etc/profiles/per-user/mechanosec/share/pixmaps:/nix/var/nix/profiles/default/share/icons:/nix/var/nix/profiles/default/share/pixmaps:/run/current-system/sw/share/icons:/run/current-system/sw/share/pixmaps
1736032963.046374 peer 0x2c26e240 message 105
1736032963.046377 client 0x2c287180 IDENTIFY_ENVIRON DESKTOP_SESSION=hyprland
1736032963.046380 peer 0x2c26e240 message 105
1736032963.046382 client 0x2c287180 IDENTIFY_ENVIRON LC_MONETARY=uk_UA.UTF-8
1736032963.046385 peer 0x2c26e240 message 105
1736032963.046389 client 0x2c287180 IDENTIFY_ENVIRON HL_INITIAL_WORKSPACE_TOKEN=fee1a2e6-6926-4e4c-893a-195eb036c9e5
1736032963.046392 peer 0x2c26e240 message 105
1736032963.046395 client 0x2c287180 IDENTIFY_ENVIRON KITTY_PID=36726
1736032963.046397 peer 0x2c26e240 message 105
1736032963.046400 client 0x2c287180 IDENTIFY_ENVIRON NO_AT_BRIDGE=1
1736032963.046403 peer 0x2c26e240 message 105
1736032963.046406 client 0x2c287180 IDENTIFY_ENVIRON XCURSOR_SIZE=24
1736032963.046408 peer 0x2c26e240 message 105
1736032963.046411 client 0x2c287180 IDENTIFY_ENVIRON EDITOR=nano
1736032963.046413 peer 0x2c26e240 message 105
1736032963.046418 client 0x2c287180 IDENTIFY_ENVIRON is_vim=ps -o state= -o comm= -t '#{pane_tty}'     | grep -iqE '^[^TXZ ]+ +(\\S+\\/)?g?(view|n?vim?x?)(diff)?$'
1736032963.046421 peer 0x2c26e240 message 105
1736032963.046424 client 0x2c287180 IDENTIFY_ENVIRON XDG_SEAT=seat0
1736032963.046426 peer 0x2c26e240 message 105
1736032963.046429 client 0x2c287180 IDENTIFY_ENVIRON PWD=/home/mechanosec/PetProjects/wifi-cli
1736032963.046432 peer 0x2c26e240 message 105
1736032963.046438 client 0x2c287180 IDENTIFY_ENVIRON NIX_PROFILES=/run/current-system/sw /nix/var/nix/profiles/default /etc/profiles/per-user/mechanosec /home/mechanosec/.local/state/nix/profile /nix/profile /home/mechanosec/.nix-profile
1736032963.046441 peer 0x2c26e240 message 105
1736032963.046443 client 0x2c287180 IDENTIFY_ENVIRON LOGNAME=mechanosec
1736032963.046446 peer 0x2c26e240 message 105
1736032963.046449 client 0x2c287180 IDENTIFY_ENVIRON XDG_SESSION_DESKTOP=Hyprland
1736032963.046451 peer 0x2c26e240 message 105
1736032963.046454 client 0x2c287180 IDENTIFY_ENVIRON XDG_SESSION_TYPE=wayland
1736032963.046456 peer 0x2c26e240 message 105
1736032963.046462 client 0x2c287180 IDENTIFY_ENVIRON NIX_PATH=nixpkgs=/nix/var/nix/profiles/per-user/root/channels/nixos:nixos-config=/etc/nixos/configuration.nix:/nix/var/nix/profiles/per-user/root/channels
1736032963.046465 peer 0x2c26e240 message 105
1736032963.046468 client 0x2c287180 IDENTIFY_ENVIRON NIXPKGS_CONFIG=/etc/nix/nixpkgs-config.nix
1736032963.046470 peer 0x2c26e240 message 105
1736032963.046474 client 0x2c287180 IDENTIFY_ENVIRON KITTY_PUBLIC_KEY=1:CM2Wz`)4Pwx?7xX2vzSeX3A*sJsm+u$weF5<mF67
1736032963.046477 peer 0x2c26e240 message 105
1736032963.046479 client 0x2c287180 IDENTIFY_ENVIRON HOME=/home/mechanosec
1736032963.046482 peer 0x2c26e240 message 105
1736032963.046486 client 0x2c287180 IDENTIFY_ENVIRON SSH_ASKPASS=/nix/store/3fs8bv1svpvkxpk3n0ssv600n3kdvfn9-x11-ssh-askpass-1.2.4.1/libexec/x11-ssh-askpass
1736032963.046489 peer 0x2c26e240 message 105
1736032963.046492 client 0x2c287180 IDENTIFY_ENVIRON LANG=en_US.UTF-8
1736032963.046494 peer 0x2c26e240 message 105
1736032963.046504 client 0x2c287180 IDENTIFY_ENVIRON LC_PAPER=uk_UA.UTF-8
1736032963.046506 peer 0x2c26e240 message 105
1736032963.046509 client 0x2c287180 IDENTIFY_ENVIRON NIXOS_OZONE_WL=1
1736032963.046511 peer 0x2c26e240 message 105
1736032963.046515 client 0x2c287180 IDENTIFY_ENVIRON ZSH_AUTOSUGGEST_HIGHLIGHT_STYLE=fg=8
1736032963.046519 peer 0x2c26e240 message 105
1736032963.046547 client 0x2c287180 IDENTIFY_ENVIRON LS_COLORS=rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=00:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.7z=01;31:*.ace=01;31:*.alz=01;31:*.apk=01;31:*.arc=01;31:*.arj=01;31:*.bz=01;31:*.bz2=01;31:*.cab=01;31:*.cpio=01;31:*.crate=01;31:*.deb=01;31:*.drpm=01;31:*.dwm=01;31:*.dz=01;31:*.ear=01;31:*.egg=01;31:*.esd=01;31:*.gz=01;31:*.jar=01;31:*.lha=01;31:*.lrz=01;31:*.lz=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.lzo=01;31:*.pyz=01;31:*.rar=01;31:*.rpm=01;31:*.rz=01;31:*.sar=01;31:*.swm=01;31:*.t7z=01;31:*.tar=01;31:*.taz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tgz=01;31:*.tlz=01;31:*.txz=01;31:*.tz=01;31:*.tzo=01;31:*.tzst=01;31:*.udeb=01;31:*.war=01;31:*.whl=01;31:*.wim=01;31:*.xz=01;31:*.z=01;31:*.zip=01;31:*.zoo=01;31:*.zst=01;31:*.avif=01;35:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:*~=00;90:*#=00;90:*.bak=00;90:*.crdownload=00;90:*.dpkg-dist=00;90:*.dpkg-new=00;90:*.dpkg-old=00;90:*.dpkg-tmp=00;90:*.old=00;90:*.orig=00;90:*.part=00;90:*.rej=00;90:*.rpmnew=00;90:*.rpmorig=00;90:*.rpmsave=00;90:*.swp=00;90:*.tmp=00;90:*.ucf-dist=00;90:*.ucf-new=00;90:*.ucf-old=00;90:
1736032963.046552 peer 0x2c26e240 message 105
1736032963.046555 client 0x2c287180 IDENTIFY_ENVIRON _JAVA_AWT_WM_NONREPARENTING=1
1736032963.046558 peer 0x2c26e240 message 105
1736032963.046561 client 0x2c287180 IDENTIFY_ENVIRON XDG_CURRENT_DESKTOP=Hyprland
1736032963.046563 peer 0x2c26e240 message 105
1736032963.046568 client 0x2c287180 IDENTIFY_ENVIRON PRISMA_QUERY_ENGINE_LIBRARY=/nix/store/ap24x1wgnwalkqz5crhmqah9xq37rq47-prisma-engines-5.22.0/lib/libquery_engine.node
1736032963.046571 peer 0x2c26e240 message 105
1736032963.046575 client 0x2c287180 IDENTIFY_ENVIRON PRISMA_SCHEMA_ENGINE_BINARY=/nix/store/ap24x1wgnwalkqz5crhmqah9xq37rq47-prisma-engines-5.22.0/bin/schema-engine
1736032963.046577 peer 0x2c26e240 message 105
1736032963.046581 client 0x2c287180 IDENTIFY_ENVIRON WAYLAND_DISPLAY=wayland-1
1736032963.046583 peer 0x2c26e240 message 105
1736032963.046586 client 0x2c287180 IDENTIFY_ENVIRON KITTY_SHELL_INTEGRATION=enabled no-rc
1736032963.046588 peer 0x2c26e240 message 105
1736032963.046593 client 0x2c287180 IDENTIFY_ENVIRON GIO_EXTRA_MODULES=/nix/store/8023ydsndfcvjqj03rxc5yf61sxg9i5b-dconf-0.40.0-lib/lib/gio/modules
1736032963.046595 peer 0x2c26e240 message 105
1736032963.046598 client 0x2c287180 IDENTIFY_ENVIRON KITTY_WINDOW_ID=1
1736032963.046601 peer 0x2c26e240 message 105
1736032963.046605 client 0x2c287180 IDENTIFY_ENVIRON XDG_SEAT_PATH=/org/freedesktop/DisplayManager/Seat0
1736032963.046607 peer 0x2c26e240 message 105
1736032963.046610 client 0x2c287180 IDENTIFY_ENVIRON GTK_A11Y=none
1736032963.046612 peer 0x2c26e240 message 105
1736032963.046615 client 0x2c287180 IDENTIFY_ENVIRON NIX_USER_PROFILE_DIR=/nix/var/nix/profiles/per-user/mechanosec
1736032963.046618 peer 0x2c26e240 message 105
1736032963.046631 client 0x2c287180 IDENTIFY_ENVIRON INFOPATH=/home/mechanosec/.nix-profile/info:/home/mechanosec/.nix-profile/share/info:/nix/profile/info:/nix/profile/share/info:/home/mechanosec/.local/state/nix/profile/info:/home/mechanosec/.local/state/nix/profile/share/info:/etc/profiles/per-user/mechanosec/info:/etc/profiles/per-user/mechanosec/share/info:/nix/var/nix/profiles/default/info:/nix/var/nix/profiles/default/share/info:/run/current-system/sw/info:/run/current-system/sw/share/info
1736032963.046634 peer 0x2c26e240 message 105
1736032963.046658 client 0x2c287180 IDENTIFY_ENVIRON XDG_SESSION_CLASS=user
1736032963.046665 peer 0x2c26e240 message 105
1736032963.046668 client 0x2c287180 IDENTIFY_ENVIRON LC_IDENTIFICATION=uk_UA.UTF-8
1736032963.046670 peer 0x2c26e240 message 105
1736032963.046673 client 0x2c287180 IDENTIFY_ENVIRON TERM=xterm-kitty
1736032963.046676 peer 0x2c26e240 message 105
1736032963.046680 client 0x2c287180 IDENTIFY_ENVIRON TERMINFO=/nix/store/g2sz808xw5hf88hf21hcw58c0pgb95wi-kitty-0.37.0/lib/kitty/terminfo
1736032963.046682 peer 0x2c26e240 message 105
1736032963.046686 client 0x2c287180 IDENTIFY_ENVIRON ZSH=/nix/store/0pn1878v285l3nrfcagbb93bkkkbm811-oh-my-zsh-2024-10-01/share/oh-my-zsh
1736032963.046689 peer 0x2c26e240 message 105
1736032963.046704 client 0x2c287180 IDENTIFY_ENVIRON GTK_PATH=/home/mechanosec/.nix-profile/lib/gtk-2.0:/home/mechanosec/.nix-profile/lib/gtk-3.0:/home/mechanosec/.nix-profile/lib/gtk-4.0:/nix/profile/lib/gtk-2.0:/nix/profile/lib/gtk-3.0:/nix/profile/lib/gtk-4.0:/home/mechanosec/.local/state/nix/profile/lib/gtk-2.0:/home/mechanosec/.local/state/nix/profile/lib/gtk-3.0:/home/mechanosec/.local/state/nix/profile/lib/gtk-4.0:/etc/profiles/per-user/mechanosec/lib/gtk-2.0:/etc/profiles/per-user/mechanosec/lib/gtk-3.0:/etc/profiles/per-user/mechanosec/lib/gtk-4.0:/nix/var/nix/profiles/default/lib/gtk-2.0:/nix/var/nix/profiles/default/lib/gtk-3.0:/nix/var/nix/profiles/default/lib/gtk-4.0:/run/current-system/sw/lib/gtk-2.0:/run/current-system/sw/lib/gtk-3.0:/run/current-system/sw/lib/gtk-4.0
1736032963.046707 peer 0x2c26e240 message 105
1736032963.046711 client 0x2c287180 IDENTIFY_ENVIRON LESSOPEN=|/nix/store/zw7r0facs8lnz5pfzj07yhf56ycmjp86-lesspipe-2.11/bin/lesspipe.sh %s
1736032963.046714 peer 0x2c26e240 message 105
1736032963.046718 client 0x2c287180 IDENTIFY_ENVIRON USER=mechanosec
1736032963.046720 peer 0x2c26e240 message 105
1736032963.046723 client 0x2c287180 IDENTIFY_ENVIRON TZDIR=/etc/zoneinfo
1736032963.046725 peer 0x2c26e240 message 105
1736032963.046728 client 0x2c287180 IDENTIFY_ENVIRON NIX_LD=/run/current-system/sw/share/nix-ld/lib/ld.so
1736032963.046730 peer 0x2c26e240 message 105
1736032963.046734 client 0x2c287180 IDENTIFY_ENVIRON HYPRLAND_INSTANCE_SIGNATURE=12f9a0d0b93f691d4d9923716557154d74777b0a_1735941736_75506335
1736032963.046737 peer 0x2c26e240 message 105
1736032963.046740 client 0x2c287180 IDENTIFY_ENVIRON DISPLAY=:0
1736032963.046742 peer 0x2c26e240 message 105
1736032963.046745 client 0x2c287180 IDENTIFY_ENVIRON SHLVL=3
1736032963.046747 peer 0x2c26e240 message 105
1736032963.046750 client 0x2c287180 IDENTIFY_ENVIRON MOZ_ENABLE_WAYLAND=1
1736032963.046752 peer 0x2c26e240 message 105
1736032963.046755 client 0x2c287180 IDENTIFY_ENVIRON PAGER=less
1736032963.046757 peer 0x2c26e240 message 105
1736032963.046760 client 0x2c287180 IDENTIFY_ENVIRON LC_TELEPHONE=uk_UA.UTF-8
1736032963.046762 peer 0x2c26e240 message 105
1736032963.046770 client 0x2c287180 IDENTIFY_ENVIRON QTWEBKIT_PLUGIN_PATH=/home/mechanosec/.nix-profile/lib/mozilla/plugins/:/nix/profile/lib/mozilla/plugins/:/home/mechanosec/.local/state/nix/profile/lib/mozilla/plugins/:/etc/profiles/per-user/mechanosec/lib/mozilla/plugins/:/nix/var/nix/profiles/default/lib/mozilla/plugins/:/run/current-system/sw/lib/mozilla/plugins/
1736032963.046773 peer 0x2c26e240 message 105
1736032963.046776 client 0x2c287180 IDENTIFY_ENVIRON LC_MEASUREMENT=uk_UA.UTF-8
1736032963.046778 peer 0x2c26e240 message 105
1736032963.046781 client 0x2c287180 IDENTIFY_ENVIRON __NIXOS_SET_ENVIRONMENT_DONE=1
1736032963.046784 peer 0x2c26e240 message 105
1736032963.046791 client 0x2c287180 IDENTIFY_ENVIRON XDG_VTNR=8
1736032963.046793 peer 0x2c26e240 message 105
1736032963.046796 client 0x2c287180 IDENTIFY_ENVIRON XDG_SESSION_ID=11
1736032963.046798 peer 0x2c26e240 message 105
1736032963.046802 client 0x2c287180 IDENTIFY_ENVIRON LOCALE_ARCHIVE=/run/current-system/sw/lib/locale/locale-archive
1736032963.046804 peer 0x2c26e240 message 105
1736032963.046808 client 0x2c287180 IDENTIFY_ENVIRON LESSKEYIN_SYSTEM=/nix/store/vr7hzxd8pgd3knzc6vjv8liba80qbscy-lessconfig
1736032963.046810 peer 0x2c26e240 message 105
1736032963.046817 client 0x2c287180 IDENTIFY_ENVIRON TERMINFO_DIRS=/home/mechanosec/.nix-profile/share/terminfo:/nix/profile/share/terminfo:/home/mechanosec/.local/state/nix/profile/share/terminfo:/etc/profiles/per-user/mechanosec/share/terminfo:/nix/var/nix/profiles/default/share/terminfo:/run/current-system/sw/share/terminfo
1736032963.046820 peer 0x2c26e240 message 105
1736032963.046824 client 0x2c287180 IDENTIFY_ENVIRON LD_LIBRARY_PATH=/nix/store/pbvn150v0w5v1jadv1b8wnvkp81vxz5k-pipewire-1.2.6-jack/lib
1736032963.046827 peer 0x2c26e240 message 105
1736032963.046830 client 0x2c287180 IDENTIFY_ENVIRON XDG_RUNTIME_DIR=/run/user/1000
1736032963.046832 peer 0x2c26e240 message 105
1736032963.046836 client 0x2c287180 IDENTIFY_ENVIRON NIX_XDG_DESKTOP_PORTAL_DIR=/run/current-system/sw/share/xdg-desktop-portal/portals
1736032963.046839 peer 0x2c26e240 message 105
1736032963.046842 client 0x2c287180 IDENTIFY_ENVIRON LC_TIME=uk_UA.UTF-8
1736032963.046844 peer 0x2c26e240 message 105
1736032963.046852 client 0x2c287180 IDENTIFY_ENVIRON XDG_DATA_DIRS=/nix/store/sd7ad5bm9m3mbbwgrc5f2ili1wf6cmx8-desktops/share:/home/mechanosec/.nix-profile/share:/nix/profile/share:/home/mechanosec/.local/state/nix/profile/share:/etc/profiles/per-user/mechanosec/share:/nix/var/nix/profiles/default/share:/run/current-system/sw/share
1736032963.046855 peer 0x2c26e240 message 105
1736032963.046858 client 0x2c287180 IDENTIFY_ENVIRON GDK_BACKEND=wayland,x11
1736032963.046860 peer 0x2c26e240 message 105
1736032963.046867 client 0x2c287180 IDENTIFY_ENVIRON LIBEXEC_PATH=/home/mechanosec/.nix-profile/libexec:/nix/profile/libexec:/home/mechanosec/.local/state/nix/profile/libexec:/etc/profiles/per-user/mechanosec/libexec:/nix/var/nix/profiles/default/libexec:/run/current-system/sw/libexec
1736032963.046869 peer 0x2c26e240 message 105
1736032963.046882 client 0x2c287180 IDENTIFY_ENVIRON PATH=/nix/store/g2sz808xw5hf88hf21hcw58c0pgb95wi-kitty-0.37.0/bin:/nix/store/fk45sni24m102vryyygk4pkrjvmaw02r-imagemagick-7.1.1-40/bin:/nix/store/iiyi3qckyv3afbyn8wmrbj3y8faf6dl3-ncurses-6.4.20221231-dev/bin:/run/wrappers/bin:/home/mechanosec/.nix-profile/bin:/nix/profile/bin:/home/mechanosec/.local/state/nix/profile/bin:/etc/profiles/per-user/mechanosec/bin:/nix/var/nix/profiles/default/bin:/run/current-system/sw/bin:/nix/store/x9as7x6f7cdgcskvvn3yp02m662krr7y-binutils-wrapper-2.43.1/bin:/nix/store/lmaqi0czwy7vcvj4ss021g82ar2gvmry-pciutils-3.13.0/bin:/nix/store/mhwfp84q2vna03jshyqscbqvk3ii06sc-pkgconf-wrapper-2.3.0/bin
1736032963.046886 peer 0x2c26e240 message 105
1736032963.046889 client 0x2c287180 IDENTIFY_ENVIRON DBUS_SESSION_BUS_ADDRESS=unix:path=/run/user/1000/bus
1736032963.046892 peer 0x2c26e240 message 105
1736032963.046895 client 0x2c287180 IDENTIFY_ENVIRON tmux_version=$(tmux -V | sed -En "s/^tmux ([0-9]+(.[0-9]+)?).*/\\1/p")
1736032963.046898 peer 0x2c26e240 message 105
1736032963.046902 client 0x2c287180 IDENTIFY_ENVIRON KITTY_INSTALLATION_DIR=/nix/store/g2sz808xw5hf88hf21hcw58c0pgb95wi-kitty-0.37.0/lib/kitty
1736032963.046905 peer 0x2c26e240 message 105
1736032963.046907 client 0x2c287180 IDENTIFY_ENVIRON LC_NUMERIC=uk_UA.UTF-8
1736032963.046910 peer 0x2c26e240 message 105
1736032963.046913 client 0x2c287180 IDENTIFY_ENVIRON OLDPWD=/home/mechanosec
1736032963.046915 peer 0x2c26e240 message 105
1736032963.046918 client 0x2c287180 IDENTIFY_ENVIRON _=/run/current-system/sw/bin/tmux
1736032963.046920 peer 0x2c26e240 message 106
1736032963.046922 client 0x2c287180 name is client-91931
1736032963.046931 cmdq_next <global>: waiting
